Unnamed: 0,prix_eur,prix_m2,type_bien,surface_m2,nb_pieces,nb_chambres,etage,dpe,adresse,code_postal,url,latitude,longitude
26.0,506000.0,10542.0,Appartement à vendre,48.0,2.0,1.0,Étage 5/6,C,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/didot-porte-de-vanves/272269557.htm,,
27.0,1390000.0,11583.0,Appartement à vendre,120.0,5.0,3.0,Étage 1/6,E,"Muette Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273168207/detail.htm,,
28.0,569000.0,12815.0,Appartement à vendre,44.4,2.0,1.0,Étage 5/6,D,"Montmartre, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/270680633.htm,,
29.0,629000.0,15341.0,Appartement à vendre,41.0,2.0,1.0,Étage 2/5,D,Paris 7ème arrondissement (75007),75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/273324527.htm,,
0.0,868000.0,12072.0,Appartement à vendre - neuf,71.9,3.0,2.0,2ème étage,,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème arrondissement (75013)",75013.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/265166211/,,
1.0,1030000.0,9279.0,Appartement à vendre,111.0,5.0,2.0,Étage 2/9,D,"Auteuil Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273069643/detail.htm,,
2.0,375000.0,13393.0,Appartement à vendre - neuf,28.0,1.0,,Étage 3/6,,"Secrétan, Paris 19ème arrondissement (75019)",75019.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/230630411/,,
3.0,840000.0,12000.0,Duplex à vendre - neuf,70.0,3.0,2.0,Étage 2/6,,"Secrétan, Paris 19ème arrondissement (75019)",75019.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/230630411/,,
4.0,849000.0,13694.0,Appartement à vendre,62.0,3.0,2.0,Étage 5/6,D,"Les Halles, Paris 1er arrondissement (75001)",75001.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271883189.htm,,
5.0,445000.0,10595.0,Appartement à vendre,42.0,2.0,1.0,Étage 1/5,E,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/didot-porte-de-vanves/272448841.htm,,
6.0,439000.0,9977.0,Appartement à vendre,44.0,2.0,1.0,Étage 2/6,D,"Père Lachaise-Réunion, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/pere-lachaise-reunion/271013989.htm,,
7.0,2780000.0,16747.0,Appartement à vendre,166.0,6.0,4.0,Étage 2/8,D,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/271755303/detail.htm,,
8.0,540000.0,14211.0,Appartement à vendre,38.0,1.0,,Étage 3/6,,"Elysées-Madeleine, Paris 8ème arrondissement (75008)",75008.0,https://www.seloger.com/annonces/achat/appartement/paris-8eme-75/elysees-madeleine/272213765.htm,,
9.0,542000.0,13897.0,Appartement à vendre - neuf,39.0,2.0,1.0,10ème étage,,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème arrondissement (75013)",75013.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/265166211/,,
10.0,9450000.0,19895.0,Appartement à vendre,475.0,8.0,6.0,Étage 4/5,D,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/porte-dauphine/265872645.htm,,
11.0,5600000.0,34568.0,Duplex à vendre - neuf,162.0,5.0,3.0,,,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/262518039/,,
12.0,259000.0,9564.0,Appartement à vendre,27.1,2.0,1.0,Étage 1/6,F,"Aligre-Gare de Lyon, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272590237.htm,,
13.0,720000.0,14118.0,Appartement à vendre,51.0,3.0,1.0,Étage 5/6,D,"Saint Lambert, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/saint-lambert/272282781.htm,,
14.0,349000.0,13960.0,Appartement à vendre - neuf,25.0,1.0,,3ème étage,,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème arrondissement (75013)",75013.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/265166211/,,
15.0,960000.0,9796.0,Appartement à vendre,98.0,4.0,2.0,Étage 3/5,D,"Champerret-Berthier, Paris 17ème arrondissement (75017)",75017.0,https://www.bellesdemeures.com/270430097/detail.htm,,
16.0,930000.0,12917.0,Appartement à vendre,72.0,3.0,2.0,6 étages,E,"Batignolles-Cardinet, Paris 17ème arrondissement (75017)",75017.0,https://www.bellesdemeures.com/273116239/detail.htm,,
17.0,470000.0,10000.0,Duplex à vendre,47.0,2.0,1.0,5ème étage,E,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/gros-caillou/272292793.htm,,
18.0,2550000.0,16558.0,Appartement à vendre,154.0,5.0,3.0,Étage 6/7,E,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272442561/detail.htm,,
19.0,590000.0,12661.0,Appartement à vendre,46.6,2.0,1.0,Étage 2/6,F,"Muette Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/muette-nord/273122687.htm,,
20.0,1690000.0,13520.0,Appartement à vendre,125.0,3.0,2.0,Étage 4/9,B,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/271883185/detail.htm,,
21.0,543000.0,11792.0,Duplex à vendre - neuf,46.1,2.0,,,,"Alleray Procession, Paris 15ème arrondissement (75015)",75015.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/259866035/,,
22.0,490000.0,15806.0,Appartement à vendre,31.0,2.0,1.0,Étage 6/6,D,"Sentier-Bonne Nouvelle, Paris 2ème arrondissement (75002)",75002.0,https://www.bellesdemeures.com/269145695/detail.htm,,
23.0,1150000.0,13218.0,Maison à vendre - neuf,87.0,4.0,3.0,,A,"Vallée de Fécamp, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/254696665/,,
24.0,525000.0,10714.0,Appartement à vendre,49.0,2.0,1.0,6 étages,E,"Belleville, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273025315.htm,,
25.0,820000.0,13226.0,Appartement à vendre,62.0,3.0,2.0,Étage 2/6,F,"Mairie, Paris 8ème arrondissement (75008)",75008.0,https://www.seloger.com/annonces/achat/appartement/paris-8eme-75/mairie/272319133.htm,,
26.0,600000.0,12500.0,Appartement à vendre,48.0,2.0,1.0,Étage 5/7,F,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/muette-sud/272442559.htm,,
27.0,697000.0,9293.0,Appartement à vendre,75.0,4.0,2.0,Étage 4/7,E,"Bel-Air Sud, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/bel-air-sud/270885297.htm,,
28.0,729000.0,13786.0,Appartement à vendre,52.9,2.0,1.0,Étage 3/6,D,"Dupleix-Motte Picquet, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/dupleix-motte-picquet/270896713.htm,,
29.0,630000.0,11455.0,Appartement à vendre,55.0,2.0,1.0,Étage 3/6,D,"Champerret-Berthier, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/champerret-berthier/270375263.htm,,
0.0,1087000.0,13096.0,Appartement à vendre - neuf,83.0,4.0,3.0,2ème étage,,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème arrondissement (75013)",75013.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/265166211/,,
1.0,158000.0,11286.0,Studio à vendre,14.0,1.0,,Étage 5/6,G,"Clichy-Trinité, Paris 9ème arrondissement (75009)",75009.0,https://www.seloger.com/annonces/achat/appartement/paris-9eme-75/clichy-trinite/267625759.htm,,
2.0,630000.0,15000.0,Appartement à vendre,42.0,2.0,1.0,Étage 6/6,D,"Chaillot, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/265896355/detail.htm,,
3.0,289000.0,9094.0,Appartement à vendre,31.8,1.0,,2ème étage,D,"Buttes Chaumont, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/buttes-chaumont/271695089.htm,,
4.0,780000.0,13000.0,Appartement à vendre,60.0,3.0,2.0,Étage 4/6,F,"Croulebarbe, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271580801.htm,,
5.0,910000.0,11375.0,Appartement à vendre - neuf,80.0,4.0,3.0,Étage 1/6,,"Secrétan, Paris 19ème arrondissement (75019)",75019.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/230630411/,,
6.0,750000.0,12295.0,Appartement à vendre,61.0,2.0,1.0,Étage 1/6,E,"Notre Dame des Champs, Paris 6ème arrondissement (75006)",75006.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271261867.htm,,
7.0,1095000.0,11406.0,Appartement à vendre,96.0,5.0,3.0,Étage 1/1,D,"Alleray Procession, Paris 15ème arrondissement (75015)",75015.0,https://www.bellesdemeures.com/272508415/detail.htm,,
8.0,1790000.0,14553.0,Appartement à vendre,123.0,4.0,3.0,Étage 4/9,E,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272445923/detail.htm,,
9.0,985000.0,19661.0,Appartement à vendre,50.1,2.0,1.0,Étage 5/5,,Paris 7ème arrondissement (75007),75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/273458959.htm,,
10.0,562000.0,9357.0,Appartement à vendre,60.1,2.0,1.0,Étage 6/6,,"Gambetta, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/gambetta/273286045.htm,,
11.0,264000.0,9778.0,Appartement à vendre,27.0,2.0,1.0,RDC/6,E,"Grandes Carrières-Clichy, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/grandes-carrieres-clichy/272443003.htm,,
12.0,479000.0,9870.0,Appartement à vendre,48.5,2.0,1.0,6 étages,E,"Montmartre, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271517351.htm,,
13.0,1895000.0,19134.0,Appartement à vendre,99.0,5.0,3.0,Étage 3/5,C,"Val de Grace, Paris 5ème arrondissement (75005)",75005.0,https://www.bellesdemeures.com/273472255/detail.htm,,
14.0,1895000.0,19134.0,Appartement à vendre,99.0,5.0,3.0,Étage 3/5,C,"Rennes, Paris 6ème arrondissement (75006)",75006.0,https://www.bellesdemeures.com/273472257/detail.htm,,
15.0,310000.0,7750.0,Appartement à vendre,40.0,2.0,1.0,Étage 4/6,F,"Epinettes-Bessières, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/epinettes-bessieres/273370717.htm,,
16.0,267000.0,12136.0,Duplex à vendre,22.0,1.0,,Étage 7/7,D,"Sainte Avoie, Paris 3ème arrondissement (75003)",75003.0,https://www.seloger.com/annonces/achat/appartement/paris-3eme-75/sainte-avoie/271171503.htm,,
17.0,335000.0,9306.0,Appartement à vendre,36.0,2.0,1.0,,F,"Epinettes-Bessières, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272766759.htm,,
18.0,430000.0,11622.0,Appartement à vendre,37.0,2.0,1.0,RDC/7,E,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/muette-sud/272442549.htm,,
19.0,1480000.0,13704.0,Appartement à vendre,108.0,4.0,3.0,Étage 1/8,E,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272442557/detail.htm,,
20.0,1590000.0,14324.0,Appartement à vendre,111.0,4.0,2.0,Étage 4/9,E,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272442555/detail.htm,,
21.0,479000.0,12946.0,Appartement à vendre,37.0,2.0,1.0,Étage 2/6,E,"Sorbonne, Paris 5ème arrondissement (75005)",75005.0,https://www.seloger.com/annonces/achat/appartement/paris-5eme-75/sorbonne/272331961.htm,,
22.0,254000.0,10338.0,Appartement à vendre,24.6,1.0,,Étage 3/6,D,"La Fourche-Guy Môquet, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272766761.htm,,
23.0,7060000.0,34171.0,Appartement à vendre - neuf,206.6,6.0,4.0,,,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/262518039/,,
24.0,195000.0,17727.0,Studio à vendre,11.0,1.0,,Étage 2/6,E,Paris 4ème arrondissement (75004),75004.0,https://www.seloger.com/annonces/achat/appartement/paris-4eme-75/273114153.htm,,
25.0,315000.0,10862.0,Appartement à vendre,29.0,2.0,1.0,Étage 4/4,D,"Epinettes-Bessières, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/epinettes-bessieres/272129997.htm,,
26.0,1030000.0,16613.0,Appartement à vendre - neuf,62.0,3.0,2.0,,,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/270411691/,,
27.0,600000.0,12000.0,Appartement à vendre,50.0,2.0,1.0,Étage 7/6,F,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/muette-sud/272442563.htm,,
28.0,620000.0,12917.0,Appartement à vendre,48.0,2.0,1.0,Étage 4/7,E,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/muette-sud/272442553.htm,,
29.0,680000.0,8608.0,Appartement à vendre,79.0,3.0,2.0,Étage 10/10,D,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/didot-porte-de-vanves/271687263.htm,,
0.0,693000.0,11000.0,Appartement à vendre,63.0,3.0,2.0,Étage 2/4,D,Paris 11ème arrondissement (75011),75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/272742543.htm,,
1.0,2184000.0,16545.0,Appartement à vendre,132.0,6.0,4.0,Étage 2/6,D,"Invalides, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/invalides/271594785.htm,,
2.0,2495000.0,12420.0,Appartement à vendre - Première occupation,200.9,6.0,4.0,RDC/7,D,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/gros-caillou/266489157.htm,,
3.0,1400000.0,8121.0,Appartement à vendre,172.4,5.0,4.0,Étage 1/6,D,"Saint Vincent de Paul-Lariboisière, Paris 10ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-10eme-75/saint-vincent-de-paul-lariboisiere/267521507.htm,,
4.0,815000.0,7069.0,Appartement à vendre,115.3,6.0,4.0,Étage 1/16,C,"Bassin de la Villette, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/bassin-de-la-villette/270711711.htm,,
5.0,724000.0,12798.0,Appartement à vendre,56.6,2.0,1.0,Étage 11/12,D,Paris 15ème arrondissement (75015),75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/268801297.htm,,
6.0,995000.0,14851.0,Appartement à vendre,67.0,2.0,1.0,Étage 2/8,D,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/264935421/detail.htm,,
7.0,1800000.0,13433.0,Maison à vendre - neuf,134.0,5.0,4.0,,A,"Vallée de Fécamp, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/254696665/,,
8.0,599000.0,13614.0,Appartement à vendre - neuf,44.0,2.0,1.0,,,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/270411691/,,
9.0,1350000.0,16667.0,Appartement à vendre - neuf,81.0,4.0,3.0,,,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/270411691/,,
10.0,119000.0,9917.0,Studio à vendre,12.0,1.0,,Étage 6/7,F,"Champerret-Berthier, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/champerret-berthier/273173825.htm,,
11.0,1590000.0,16737.0,Appartement à vendre,95.0,3.0,2.0,Étage 1/1,D,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/271132403/detail.htm,,
12.0,410000.0,10761.0,Appartement à vendre,38.1,2.0,1.0,5ème étage,D,"Montmartre, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271684819.htm,,
13.0,545000.0,8790.0,Appartement à vendre,62.0,3.0,2.0,Étage 1/6,E,"Louis Blanc-Aqueduc, Paris 10ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-10eme-75/louis-blanc-aqueduc/270670715.htm,,
14.0,2170000.0,17360.0,Appartement à vendre,125.0,4.0,3.0,Étage 5/7,D,"Porte Dauphine, Paris 16ème arrondissement (75116)",75116.0,https://www.bellesdemeures.com/272477003/detail.htm,,
15.0,2450000.0,12016.0,Appartement à vendre,203.9,6.0,4.0,Étage 1/6,E,"Chaillot, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/266297745/detail.htm,,
16.0,279000.0,8455.0,Appartement à vendre,33.0,1.0,,Étage 1/8,C,"Bel-Air Nord, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/bel-air-nord/267076631.htm,,
17.0,595000.0,10625.0,Appartement à vendre,56.0,3.0,2.0,Étage 3/6,F,"Saint Lambert, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/saint-lambert/268803655.htm,,
18.0,639000.0,13266.0,Appartement à vendre,48.2,3.0,1.0,Étage 4/5,E,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/gros-caillou/270385135.htm,,
19.0,230000.0,10000.0,Appartement à vendre,23.0,1.0,,Étage 3/3,G,"Pernety, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/pernety/272467129.htm,,
20.0,459000.0,8196.0,Appartement à vendre,56.0,2.0,1.0,Étage 8/9,E,"Buttes Aux Cailles-Glacière, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272623067.htm,,
21.0,1395000.0,11625.0,Appartement à vendre,120.0,5.0,3.0,Étage 4/6,E,"République-Saint Ambroise, Paris 11ème arrondissement (75011)",75011.0,https://www.bellesdemeures.com/272477005/detail.htm,,
22.0,990000.0,7615.0,Appartement à vendre,130.0,6.0,4.0,Étage 4/4,C,"Bel-Air Nord, Paris 12ème arrondissement (75012)",75012.0,https://www.bellesdemeures.com/272091237/detail.htm,,
23.0,690000.0,15725.0,Appartement à vendre,43.9,2.0,1.0,Étage 3/5,D,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/257622525/detail.htm,,
24.0,1700000.0,13557.0,Appartement à vendre - neuf,125.4,5.0,3.0,6ème étage,,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème arrondissement (75013)",75013.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/265166211/,,
25.0,630000.0,11667.0,Appartement à vendre,54.0,3.0,2.0,Étage 6/6,E,"Porte Saint Denis-Paradis, Paris 10ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273173821.htm,,
26.0,538000.0,10549.0,Appartement à vendre,51.0,3.0,2.0,Étage 6/9,D,Paris 20ème arrondissement (75020),75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/273230621.htm,,
27.0,485000.0,11023.0,Appartement à vendre,44.0,2.0,1.0,Étage 6/6,F,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/271001125.htm,,
28.0,815000.0,11384.0,Appartement à vendre,71.6,3.0,2.0,Étage 1/4,E,"Batignolles-Cardinet, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/batignolles-cardinet/270369681.htm,,
